Year,community ,news_article_text,Positive Representation (%),Neutral Representation (%),Negative Representation (%),Media Platform,Label
2020,indigenous,1337,16.15,48.81,35.04,times,indigenous_the times_
2020,african,651,52.09,20.62,27.3,deutsche welle,african_deutsche welle_
2020,indigenous,2953,45.99,33.95,20.06,guardian,indigenous_the guardian_
2020,african,3555,16.01,30.05,53.94,bbc,african_bbc_
2020,indigenous,3909,15.07,37.63,47.3,reuters,indigenous_reuters_
2020,middle eastern,2067,19.69,25.19,55.12,cnn,middle eastern_cnn_
2020,indigenous,4447,20.21,37.65,42.14,reuters,indigenous_reuters_
2020,hispanic,2972,26.11,26.01,47.88,cbs news,hispanic_cbs news_
2020,european,675,22.66,36.29,41.04,associated press,european_associated press_
2020,middle eastern,4856,55.26,47.83,-3.09,deutsche welle,middle eastern_deutsche welle_
2020,european,4183,29.24,38.93,31.83,nbc news,european_nbc news_
2020,european,1823,44.09,41.81,14.1,le monde,european_le monde_
2020,european,2423,25.6,45.6,28.79,hindu,european_the hindu_
2020,european,2568,50.4,47.11,2.49,guardian,european_the guardian_
2020,european,3827,53.15,34.27,12.57,cnn,european_cnn_
2020,african,539,17.6,47.45,34.95,deutsche welle,african_deutsche welle_
2020,asian,3828,49.93,41.29,8.77,guardian,asian_the guardian_
2020,african,1960,39.55,36.61,23.84,deutsche welle,african_deutsche welle_
2020,asian,4642,53.15,40.69,6.16,abc news,asian_abc news_
2020,african,4973,26.75,23.39,49.86,le monde,african_le monde_
2020,european,3223,47.1,48.7,4.2,bloomberg,european_bloomberg_
2020,asian,2541,52.72,47.52,-0.24,times,asian_the times_
2020,middle eastern,1594,46.1,27.35,26.55,associated press,middle eastern_associated press_
2020,african,2875,56.21,48.42,-4.63,fox news,african_fox news_
2020,asian,935,30.62,29.88,39.49,bloomberg,asian_bloomberg_
2020,middle eastern,4460,17.81,24.18,58.01,associated press,middle eastern_associated press_
2020,indigenous,575,37.4,38.54,24.06,fox news,indigenous_fox news_
2020,indigenous,2614,23.32,31.65,45.04,times,indigenous_the times_
2020,indigenous,4269,38.31,28.98,32.71,bbc,indigenous_bbc_
2020,european,2557,49.77,26.36,23.87,associated press,european_associated press_
2020,asian,1729,43.07,44.41,12.52,bloomberg,asian_bloomberg_
2020,indigenous,1540,16.2,47.75,36.05,bbc,indigenous_bbc_
2020,middle eastern,991,12.94,43.05,44.01,hindu,middle eastern_the hindu_
2020,african,953,55.2,27.32,17.48,bloomberg,african_bloomberg_
2020,asian,2220,39.65,26.66,33.69,hindu,asian_the hindu_
2020,asian,1519,41.6,48.87,9.53,reuters,asian_reuters_
2020,indigenous,2501,29.22,29.19,41.59,reuters,indigenous_reuters_
2020,african,2992,40.84,25.86,33.3,nbc news,african_nbc news_
2020,hispanic,1718,27.34,44.48,28.18,nbc news,hispanic_nbc news_
2020,asian,1622,22.69,22,55.31,associated press,asian_associated press_
2020,middle eastern,4711,39.8,45.31,14.89,times,middle eastern_the times_
2020,asian,2460,53.17,39.82,7.02,guardian,asian_the guardian_
2020,middle eastern,1082,30.18,26.75,43.06,associated press,middle eastern_associated press_
2020,hispanic,2090,55.02,35.64,9.34,associated press,hispanic_associated press_
2020,european,4005,29.36,33.97,36.67,al jazeera,european_al jazeera_
2020,middle eastern,3797,19.79,47.71,32.5,washington post,middle eastern_washington post_
2020,european,3194,19.67,33.33,47,guardian,european_the guardian_
2020,hispanic,602,34.96,45.05,19.99,le monde,hispanic_le monde_
2020,african,1713,33.07,21.69,45.24,hindu,african_the hindu_
2020,african,3727,50.91,33.78,15.3,cbs news,african_cbs news_
2020,european,1098,57.63,30.7,11.67,le monde,european_le monde_
2020,hispanic,3912,58.49,43.71,-2.2,times,hispanic_the times_
2020,asian,2155,14.84,33.38,51.77,fox news,asian_fox news_
2020,indigenous,3997,11.17,39.14,49.69,abc news,indigenous_abc news_
2020,african,4836,30.7,43.28,26.02,bbc,african_bbc_
2020,hispanic,1928,38.39,48.4,13.21,bloomberg,hispanic_bloomberg_
2020,european,2694,45.58,26.09,28.33,reuters,european_reuters_
2020,asian,1678,39.69,23.68,36.62,cnn,asian_cnn_
2020,middle eastern,933,44.28,24.72,31.01,al jazeera,middle eastern_al jazeera_
2020,middle eastern,2001,34.4,49.62,15.98,cnn,middle eastern_cnn_
2020,middle eastern,3883,38.04,45.71,16.25,times,middle eastern_the times_
2020,asian,3973,20.62,49.38,29.99,nbc news,asian_nbc news_
2020,hispanic,836,45.08,21.37,33.55,reuters,hispanic_reuters_
2020,indigenous,3029,16.72,22,61.28,ny times,indigenous_ny times_
2020,asian,3777,41.89,30.77,27.34,nbc news,asian_nbc news_
2020,indigenous,2991,26.52,44.98,28.5,washington post,indigenous_washington post_
2020,hispanic,2484,36.97,42.16,20.87,ny times,hispanic_ny times_
2020,middle eastern,4955,52.75,36.97,10.27,al jazeera,middle eastern_al jazeera_
2020,hispanic,880,42.77,23.21,34.02,washington post,hispanic_washington post_
2020,hispanic,4975,24.52,30.89,44.59,associated press,hispanic_associated press_
2020,middle eastern,587,22.12,25.38,52.51,cbs news,middle eastern_cbs news_
2020,indigenous,3542,56.94,24.36,18.7,ny times,indigenous_ny times_
2020,indigenous,4415,45.16,23.03,31.8,hindu,indigenous_the hindu_
2020,asian,1447,57.29,38,4.71,hindu,asian_the hindu_
2020,african,1992,35.36,33.3,31.34,fox news,african_fox news_
2020,european,2823,55.12,34.65,10.23,guardian,european_the guardian_
2020,european,3332,57.07,27.09,15.84,times,european_the times_
2020,middle eastern,3137,25.5,29.58,44.91,bloomberg,middle eastern_bloomberg_
2020,asian,4295,17.38,42.94,39.68,cnn,asian_cnn_
2020,asian,2171,11.86,25.48,62.66,reuters,asian_reuters_
2020,african,3505,14.84,47.95,37.21,le monde,african_le monde_
2020,african,2032,21.25,24.8,53.95,reuters,african_reuters_
2020,european,2672,44.45,41.75,13.81,bloomberg,european_bloomberg_
2021,asian,1481,20.21,33.94,45.85,hindu,asian_the hindu_
2021,indigenous,3411,51.88,27.71,20.41,al jazeera,indigenous_al jazeera_
2021,african,998,38.33,41.03,20.64,associated press,african_associated press_
2021,african,4828,34.37,24.98,40.65,associated press,african_associated press_
2021,african,1067,33.96,35.74,30.3,associated press,african_associated press_
2021,hispanic,2101,22.34,47.18,30.48,deutsche welle,hispanic_deutsche welle_
2021,middle eastern,4017,16.67,33.64,49.69,associated press,middle eastern_associated press_
2021,european,1199,48.19,26.1,25.71,bbc,european_bbc_
2021,hispanic,4384,10.03,20.31,69.66,cnn,hispanic_cnn_
2021,european,2693,19.68,22.99,57.33,associated press,european_associated press_
2021,african,2985,44.76,36.65,18.59,cbs news,african_cbs news_
2021,indigenous,3930,36.28,45.63,18.09,hindu,indigenous_the hindu_
2021,middle eastern,2424,20.57,37.47,41.96,hindu,middle eastern_the hindu_
2021,indigenous,1778,23.61,41.83,34.56,nbc news,indigenous_nbc news_
2021,african,4474,34.51,39.07,26.42,washington post,african_washington post_
2021,middle eastern,4611,22.21,49.04,28.75,nbc news,middle eastern_nbc news_
2021,indigenous,1354,38.87,37.27,23.86,fox news,indigenous_fox news_
2021,indigenous,2993,27.76,49,23.23,hindu,indigenous_the hindu_
2021,hispanic,3794,25.53,22.74,51.73,cnn,hispanic_cnn_
2021,european,4603,14.1,28.36,57.55,le monde,european_le monde_
2021,hispanic,1968,21.34,25.69,52.97,washington post,hispanic_washington post_
2021,middle eastern,727,58.88,34.36,6.76,abc news,middle eastern_abc news_
2021,hispanic,3049,16.76,25.59,57.65,ny times,hispanic_ny times_
2021,middle eastern,2692,21.39,27.72,50.89,associated press,middle eastern_associated press_
2021,hispanic,3444,15.74,31.1,53.16,washington post,hispanic_washington post_
2021,indigenous,2518,56.06,31.3,12.64,ny times,indigenous_ny times_
2021,european,4992,40.13,30.12,29.75,cnn,european_cnn_
2021,indigenous,2671,48.28,27.54,24.18,reuters,indigenous_reuters_
2021,asian,1404,26.63,32.02,41.35,fox news,asian_fox news_
2021,european,1065,50.8,37.11,12.1,cbs news,european_cbs news_
2021,hispanic,1549,42.8,47.2,10,ny times,hispanic_ny times_
2021,asian,1946,34.97,42.85,22.18,hindu,asian_the hindu_
2021,middle eastern,1320,28.39,28.59,43.02,guardian,middle eastern_the guardian_
2021,asian,1314,59.05,34.24,6.71,bloomberg,asian_bloomberg_
2021,african,1657,49.65,46.12,4.24,bloomberg,african_bloomberg_
2021,hispanic,1662,42.43,42.51,15.06,le monde,hispanic_le monde_
2021,indigenous,3417,37.64,28.79,33.57,washington post,indigenous_washington post_
2021,asian,3665,51.7,49.44,-1.14,bbc,asian_bbc_
2021,middle eastern,4289,46.38,46.41,7.22,associated press,middle eastern_associated press_
2021,european,1444,32.87,27.03,40.1,abc news,european_abc news_
2021,middle eastern,731,42.61,32.69,24.71,ny times,middle eastern_ny times_
2021,european,1936,29.58,38.14,32.28,le monde,european_le monde_
2021,asian,2396,36.44,26.37,37.19,associated press,asian_associated press_
2021,indigenous,4929,30.53,30.19,39.28,nbc news,indigenous_nbc news_
2021,hispanic,2572,51.07,40.64,8.29,bbc,hispanic_bbc_
2021,middle eastern,4502,39.77,35.38,24.86,fox news,middle eastern_fox news_
2021,hispanic,1851,33.12,35.05,31.84,associated press,hispanic_associated press_
2021,hispanic,2836,48.54,49.49,1.97,bloomberg,hispanic_bloomberg_
2021,hispanic,3073,22.4,31.91,45.69,reuters,hispanic_reuters_
2021,african,1284,23.05,23.46,53.49,fox news,african_fox news_
2021,indigenous,1239,48.85,45.51,5.64,deutsche welle,indigenous_deutsche welle_
2021,european,2521,43.63,24,32.38,abc news,european_abc news_
2021,middle eastern,3608,23.07,48.75,28.19,times,middle eastern_the times_
2021,african,4398,42.04,46.18,11.79,ny times,african_ny times_
2021,indigenous,4340,29.18,41.29,29.54,ny times,indigenous_ny times_
2021,indigenous,3846,50.39,23.61,26,ny times,indigenous_ny times_
2021,african,2028,31.93,28.17,39.91,hindu,african_the hindu_
2021,asian,4697,12.12,26.17,61.71,nbc news,asian_nbc news_
2021,hispanic,4797,27.16,22.25,50.59,cnn,hispanic_cnn_
2021,middle eastern,2782,51.42,28.9,19.69,guardian,middle eastern_the guardian_
2021,asian,2673,55.24,36.83,7.93,washington post,asian_washington post_
2021,indigenous,4759,21.54,35.76,42.7,hindu,indigenous_the hindu_
2021,indigenous,2742,31.08,32.37,36.54,deutsche welle,indigenous_deutsche welle_
2021,asian,3616,53.46,40.21,6.33,abc news,asian_abc news_
2021,hispanic,742,37.68,22.92,39.41,guardian,hispanic_the guardian_
2021,hispanic,3765,18.27,20.32,61.41,bloomberg,hispanic_bloomberg_
2021,hispanic,1499,13.4,22.49,64.11,ny times,hispanic_ny times_
2021,hispanic,2368,38.8,38.05,23.15,al jazeera,hispanic_al jazeera_
2021,african,2782,39.28,41.38,19.34,bbc,african_bbc_
2021,european,3558,32.4,43.4,24.19,cbs news,european_cbs news_
2021,asian,4774,44.21,28.32,27.47,guardian,asian_the guardian_
2021,hispanic,2251,52.82,32.31,14.88,bloomberg,hispanic_bloomberg_
2021,middle eastern,4036,35.15,26.9,37.95,reuters,middle eastern_reuters_
2021,asian,4135,39.51,41.15,19.34,associated press,asian_associated press_
2021,asian,3285,54.54,31.51,13.95,abc news,asian_abc news_
2021,african,3883,51.7,37.98,10.31,guardian,african_the guardian_
2021,european,2576,39.96,38.87,21.17,associated press,european_associated press_
2021,middle eastern,2121,42.62,39.75,17.63,associated press,middle eastern_associated press_
2021,indigenous,2331,12.69,36.67,50.64,cnn,indigenous_cnn_
2021,asian,4937,41.83,48.44,9.73,ny times,asian_ny times_
2021,african,3280,56.95,32.91,10.14,reuters,african_reuters_
2021,european,2929,29.45,29.3,41.25,abc news,european_abc news_
2021,african,1123,30.69,48.37,20.95,deutsche welle,african_deutsche welle_
2021,european,989,57.49,46.17,-3.66,guardian,european_the guardian_
2021,middle eastern,2781,12.92,40.11,46.97,guardian,middle eastern_the guardian_
2021,african,1736,12.75,37.85,49.39,abc news,african_abc news_
2021,hispanic,2120,14.32,25.89,59.79,ny times,hispanic_ny times_
2021,asian,2474,22.02,38.34,39.64,associated press,asian_associated press_
2021,middle eastern,4618,25.7,45.88,28.42,deutsche welle,middle eastern_deutsche welle_
2021,european,995,49.34,24.92,25.74,nbc news,european_nbc news_
2021,middle eastern,2126,14.55,42.97,42.47,associated press,middle eastern_associated press_
2021,european,559,33.96,43.89,22.14,bloomberg,european_bloomberg_
2021,european,2648,26.93,45.04,28.02,cnn,european_cnn_
2021,african,4482,44.13,48.34,7.53,times,african_the times_
2021,middle eastern,3089,19.04,23.59,57.36,cnn,middle eastern_cnn_
2021,african,2279,27.96,44.82,27.22,hindu,african_the hindu_
2021,hispanic,598,27.29,37.2,35.52,fox news,hispanic_fox news_
2021,middle eastern,1787,20.98,22.07,56.94,cbs news,middle eastern_cbs news_
2021,hispanic,2677,30.99,35.96,33.05,associated press,hispanic_associated press_
2021,hispanic,4084,15.81,45.04,39.15,le monde,hispanic_le monde_
2021,indigenous,2771,51.8,34.61,13.6,associated press,indigenous_associated press_
2021,hispanic,4602,27.11,49.59,23.3,times,hispanic_the times_
2021,indigenous,784,30.98,39,30.02,fox news,indigenous_fox news_
2021,asian,3489,31.91,38.36,29.74,hindu,asian_the hindu_
2021,hispanic,1537,35.71,39.53,24.76,cnn,hispanic_cnn_
2021,hispanic,1106,20.04,45.09,34.87,guardian,hispanic_the guardian_
2021,middle eastern,4469,53.53,44.22,2.26,nbc news,middle eastern_nbc news_
2021,middle eastern,2450,25.99,36.55,37.47,ny times,middle eastern_ny times_
2021,middle eastern,2349,16.3,47.34,36.36,bloomberg,middle eastern_bloomberg_
2021,african,3256,16.74,36.06,47.2,ny times,african_ny times_
2021,asian,3782,14.15,25.1,60.75,cbs news,asian_cbs news_
2021,hispanic,2125,10.75,45.65,43.6,washington post,hispanic_washington post_
2021,asian,2056,58.6,26.61,14.78,associated press,asian_associated press_
2021,african,1526,34.11,30.7,35.19,fox news,african_fox news_
2021,indigenous,3240,17.9,44.06,38.04,bbc,indigenous_bbc_
2021,hispanic,3926,34.09,33.97,31.94,cbs news,hispanic_cbs news_
2021,european,2090,31.73,39.11,29.16,cnn,european_cnn_
2021,middle eastern,1756,28.09,27.25,44.65,abc news,middle eastern_abc news_
2021,indigenous,826,59.83,31.91,8.26,cnn,indigenous_cnn_
2021,european,2840,55.26,24.05,20.69,fox news,european_fox news_
2022,asian,4730,32.36,24.79,42.85,reuters,asian_reuters_
2022,asian,1524,41.61,28.97,29.41,al jazeera,asian_al jazeera_
2022,asian,1867,46.35,37.6,16.05,ny times,asian_ny times_
2022,indigenous,4683,25.46,33.79,40.75,cbs news,indigenous_cbs news_
2022,european,1043,33.33,43.09,23.59,bbc,european_bbc_
2022,european,774,52.04,20.4,27.56,nbc news,european_nbc news_
2022,asian,574,52.38,49.76,-2.14,washington post,asian_washington post_
2022,hispanic,3653,30.99,25.06,43.95,hindu,hispanic_the hindu_
2022,asian,1520,14,31.99,54.01,abc news,asian_abc news_
2022,european,2166,30.98,38.67,30.35,cbs news,european_cbs news_
2022,asian,2984,25.08,48.34,26.58,ny times,asian_ny times_
2022,african,4315,38.69,29.25,32.06,washington post,african_washington post_
2022,indigenous,4441,23.67,35.94,40.38,cbs news,indigenous_cbs news_
2022,asian,4845,13.81,28.67,57.53,le monde,asian_le monde_
2022,middle eastern,1244,47.42,48.93,3.65,deutsche welle,middle eastern_deutsche welle_
2022,european,3984,52.44,21.69,25.86,cnn,european_cnn_
2022,african,539,35.96,39.37,24.67,al jazeera,african_al jazeera_
2022,hispanic,3320,54.24,41.7,4.06,cbs news,hispanic_cbs news_
2022,middle eastern,797,26.43,47.27,26.3,cbs news,middle eastern_cbs news_
2022,hispanic,1292,24.26,42.99,32.75,cnn,hispanic_cnn_
2022,hispanic,3296,25.08,26.49,48.43,associated press,hispanic_associated press_
2022,middle eastern,3733,16.43,47.82,35.75,le monde,middle eastern_le monde_
2022,asian,707,47.38,20.01,32.6,nbc news,asian_nbc news_
2022,european,1046,17.76,40.96,41.28,al jazeera,european_al jazeera_
2022,asian,1710,17.43,31.43,51.14,cnn,asian_cnn_
2022,indigenous,3791,33.78,29.25,36.97,nbc news,indigenous_nbc news_
2022,african,1315,12.54,36.15,51.31,times,african_the times_
2022,indigenous,4019,36.16,31.79,32.05,nbc news,indigenous_nbc news_
2022,middle eastern,4792,17.78,46.04,36.17,ny times,middle eastern_ny times_
2022,asian,1528,48.07,37.34,14.59,cbs news,asian_cbs news_
2022,european,2388,41.3,47.47,11.23,al jazeera,european_al jazeera_
2022,hispanic,3470,19.61,28.87,51.52,deutsche welle,hispanic_deutsche welle_
2022,middle eastern,4440,10.33,40.11,49.56,reuters,middle eastern_reuters_
2022,asian,1366,27.43,31.14,41.43,washington post,asian_washington post_
2022,middle eastern,2420,28.18,35.21,36.61,fox news,middle eastern_fox news_
2022,middle eastern,3653,57.13,23.13,19.74,le monde,middle eastern_le monde_
2022,asian,4587,18.9,33.9,47.19,deutsche welle,asian_deutsche welle_
2022,hispanic,2969,56.74,48.39,-5.12,bbc,hispanic_bbc_
2022,indigenous,4034,43.29,49.85,6.86,nbc news,indigenous_nbc news_
2022,hispanic,4188,22.53,37.65,39.82,al jazeera,hispanic_al jazeera_
2022,hispanic,1135,39.24,21.93,38.83,guardian,hispanic_the guardian_
2022,indigenous,3238,31.39,46.54,22.07,hindu,indigenous_the hindu_
2022,indigenous,2631,56.01,39.9,4.09,le monde,indigenous_le monde_
2022,hispanic,3664,47.11,39.18,13.71,guardian,hispanic_the guardian_
2022,middle eastern,4175,48.55,49.43,2.02,bbc,middle eastern_bbc_
2022,hispanic,3432,51.81,40.1,8.09,le monde,hispanic_le monde_
2022,hispanic,1601,25.01,30.81,44.19,bloomberg,hispanic_bloomberg_
2022,african,3416,12.88,24.8,62.32,reuters,african_reuters_
2022,african,1938,51.43,48.03,0.54,le monde,african_le monde_
2022,asian,2964,56.5,25.61,17.89,nbc news,asian_nbc news_
2022,asian,4854,38.53,46.35,15.12,ny times,asian_ny times_
2022,european,4405,51.01,21.76,27.22,associated press,european_associated press_
2022,middle eastern,1053,20.78,30.03,49.19,bbc,middle eastern_bbc_
2022,middle eastern,3849,18.41,42,39.59,deutsche welle,middle eastern_deutsche welle_
2022,african,3228,12.96,30.51,56.53,guardian,african_the guardian_
2022,middle eastern,3011,48.5,46.65,4.85,bloomberg,middle eastern_bloomberg_
2022,european,838,55.79,44.57,-0.36,hindu,european_the hindu_
2022,middle eastern,3989,35.76,35.47,28.77,washington post,middle eastern_washington post_
2022,european,1654,31.82,25.49,42.69,cbs news,european_cbs news_
2022,middle eastern,2146,42.77,38.64,18.6,fox news,middle eastern_fox news_
2022,middle eastern,1121,28.29,41.15,30.56,ny times,middle eastern_ny times_
2022,asian,3126,16.16,36.44,47.4,hindu,asian_the hindu_
2022,middle eastern,1177,38.11,34.23,27.66,cnn,middle eastern_cnn_
2022,european,2900,44.31,26.43,29.27,cnn,european_cnn_
2022,hispanic,1492,46.48,41.58,11.93,hindu,hispanic_the hindu_
2022,hispanic,1310,52.12,46.88,1,abc news,hispanic_abc news_
2022,hispanic,4873,57.76,26.82,15.42,associated press,hispanic_associated press_
2022,european,1947,41.44,37.53,21.03,nbc news,european_nbc news_
2022,european,714,34.06,30.22,35.72,al jazeera,european_al jazeera_
2022,african,3395,45.6,40.02,14.38,bbc,african_bbc_
2022,european,3797,47.34,39.98,12.68,cbs news,european_cbs news_
2022,african,2759,19.75,30.42,49.82,le monde,african_le monde_
2022,hispanic,3468,57.59,34.79,7.62,guardian,hispanic_the guardian_
2022,asian,1856,11.52,30.48,58,bbc,asian_bbc_
2022,african,702,16.95,35.15,47.9,bbc,african_bbc_
2022,african,4197,55.52,43.81,0.67,le monde,african_le monde_
2022,indigenous,4797,28.06,49.53,22.41,bloomberg,indigenous_bloomberg_
2022,african,4114,32.13,37.64,30.23,al jazeera,african_al jazeera_
2022,asian,4190,41.24,21.91,36.85,reuters,asian_reuters_
2022,middle eastern,4366,54.43,33.26,12.31,abc news,middle eastern_abc news_
2022,african,2419,37.8,39.81,22.4,times,african_the times_
2022,hispanic,880,17.09,24.29,58.63,fox news,hispanic_fox news_
2022,indigenous,678,20.21,30.93,48.86,cbs news,indigenous_cbs news_
2022,middle eastern,2816,59.03,33.19,7.78,cbs news,middle eastern_cbs news_
2022,asian,1926,54.47,48.14,-2.62,bbc,asian_bbc_
2022,hispanic,3652,21.07,39.31,39.62,deutsche welle,hispanic_deutsche welle_
2022,african,3316,41.63,31.14,27.24,ny times,african_ny times_
2022,european,1732,35.01,24.57,40.42,hindu,european_the hindu_
2022,middle eastern,4935,54.78,31.67,13.55,washington post,middle eastern_washington post_
2022,african,750,46.52,38.7,14.79,al jazeera,african_al jazeera_
2022,european,1462,22.31,37.66,40.03,fox news,european_fox news_
2022,middle eastern,1338,13.57,24.95,61.48,guardian,middle eastern_the guardian_
2022,asian,4571,38.48,30.98,30.54,deutsche welle,asian_deutsche welle_
2022,hispanic,1158,14.29,38.33,47.38,reuters,hispanic_reuters_
2022,african,3586,13.84,48.27,37.89,cnn,african_cnn_
2022,european,1617,50.82,22.56,26.63,associated press,european_associated press_
2022,middle eastern,4693,51.64,48.05,0.31,guardian,middle eastern_the guardian_
2022,middle eastern,1596,10.12,31.16,58.72,ny times,middle eastern_ny times_
2022,african,760,40.47,42.12,17.41,ny times,african_ny times_
2022,asian,1874,56.39,42.01,1.61,le monde,asian_le monde_
2022,african,1745,43.74,23.63,32.64,cnn,african_cnn_
2022,hispanic,1097,30.29,38.54,31.18,al jazeera,hispanic_al jazeera_
2022,indigenous,3684,18.95,32.87,48.17,washington post,indigenous_washington post_
2022,asian,2551,24.9,32.47,42.64,abc news,asian_abc news_
2022,asian,3472,13.16,39,47.84,washington post,asian_washington post_
2022,european,1620,50.06,40.47,9.47,times,european_the times_
2022,indigenous,2788,56.52,20.73,22.75,times,indigenous_the times_
2022,african,1639,16.16,20.57,63.27,cnn,african_cnn_
2022,hispanic,4620,20.42,27.17,52.42,guardian,hispanic_the guardian_
2022,african,4060,24.48,29.07,46.45,reuters,african_reuters_
2022,asian,2264,49.94,48.02,2.04,washington post,asian_washington post_
2022,asian,2085,31.37,35.81,32.82,al jazeera,asian_al jazeera_
2022,european,912,51.28,38.3,10.42,cnn,european_cnn_
2022,asian,950,35.66,49.86,14.48,bloomberg,asian_bloomberg_
2022,european,1205,38.23,45.08,16.68,le monde,european_le monde_
2022,hispanic,2057,34.87,25.94,39.19,ny times,hispanic_ny times_
2022,hispanic,4083,48.32,27.5,24.18,washington post,hispanic_washington post_
2022,hispanic,3810,13.19,20.63,66.18,al jazeera,hispanic_al jazeera_
2022,asian,4836,22.3,24.78,52.92,times,asian_the times_
2022,asian,4065,19.55,47.25,33.2,cnn,asian_cnn_
2023,middle eastern,1285,10.21,30.52,59.27,cnn,middle eastern_cnn_
2023,middle eastern,556,22.34,46.56,31.09,washington post,middle eastern_washington post_
2023,middle eastern,945,15.18,44.32,40.5,guardian,middle eastern_the guardian_
2023,middle eastern,1586,26.62,39.79,33.58,times,middle eastern_the times_
2023,european,2249,55.95,38.3,5.75,fox news,european_fox news_
2023,asian,4344,38.04,40.18,21.78,bbc,asian_bbc_
2023,european,1591,50.05,47.6,2.35,abc news,european_abc news_
2023,hispanic,2707,51.89,36.71,11.41,nbc news,hispanic_nbc news_
2023,hispanic,2582,29.95,38.21,31.85,cbs news,hispanic_cbs news_
2023,european,2514,23.29,49.59,27.11,nbc news,european_nbc news_
2023,african,1875,51.06,45.44,3.5,reuters,african_reuters_
2023,indigenous,1569,48.42,22.72,28.86,deutsche welle,indigenous_deutsche welle_
2023,middle eastern,3053,47.51,26.66,25.83,hindu,middle eastern_the hindu_
2023,middle eastern,4249,55.41,40.64,3.94,bloomberg,middle eastern_bloomberg_
2023,hispanic,3494,11.77,25.04,63.19,bloomberg,hispanic_bloomberg_
2023,middle eastern,2418,45.37,42,12.62,associated press,middle eastern_associated press_
2023,african,1825,35.7,29.26,35.05,bbc,african_bbc_
2023,european,1442,19.72,23.4,56.88,cbs news,european_cbs news_
2023,hispanic,2526,34.52,27.87,37.61,guardian,hispanic_the guardian_
2023,asian,2888,17.24,34.36,48.4,ny times,asian_ny times_
2023,indigenous,4782,20.66,43.15,36.19,times,indigenous_the times_
2023,hispanic,1488,51.81,30.04,18.15,al jazeera,hispanic_al jazeera_
2023,asian,3235,53.39,20.62,25.99,associated press,asian_associated press_
2023,european,4530,34.64,41.86,23.5,hindu,european_the hindu_
2023,african,3775,28.7,30.76,40.54,bbc,african_bbc_
2023,african,1423,28.63,38.68,32.69,cnn,african_cnn_
2023,european,3032,47.81,39.49,12.7,al jazeera,european_al jazeera_
2023,african,3506,46.63,49.86,3.52,nbc news,african_nbc news_
2023,indigenous,614,34.57,28.24,37.19,bloomberg,indigenous_bloomberg_
2023,european,1727,56.07,38.35,5.58,ny times,european_ny times_
2023,european,3000,43.94,24.79,31.27,le monde,european_le monde_
2023,middle eastern,1080,44.43,36.32,19.25,associated press,middle eastern_associated press_
2023,hispanic,4387,44.01,26.62,29.37,deutsche welle,hispanic_deutsche welle_
2023,european,738,29.95,21.87,48.18,nbc news,european_nbc news_
2023,middle eastern,2777,56.45,43.33,0.22,cnn,middle eastern_cnn_
2023,hispanic,4440,51.47,32.58,15.95,ny times,hispanic_ny times_
2023,indigenous,4053,11.96,25.42,62.63,le monde,indigenous_le monde_
2023,hispanic,4705,21.61,25.77,52.63,abc news,hispanic_abc news_
2023,hispanic,3263,11.23,45.06,43.71,le monde,hispanic_le monde_
2023,indigenous,2455,57.67,26.43,15.9,cbs news,indigenous_cbs news_
2023,hispanic,3713,45.58,32.74,21.68,reuters,hispanic_reuters_
2023,middle eastern,1682,41.07,35.73,23.21,abc news,middle eastern_abc news_
2023,asian,2184,52.21,47.27,0.52,nbc news,asian_nbc news_
2023,middle eastern,1094,56.9,37.09,6.01,bbc,middle eastern_bbc_
2023,african,2304,10.24,39.19,50.58,bbc,african_bbc_
2023,asian,2512,33.17,34.23,32.6,al jazeera,asian_al jazeera_
2023,european,4855,55.21,26.46,18.34,le monde,european_le monde_
2023,indigenous,2226,36.35,26.29,37.37,reuters,indigenous_reuters_
2023,hispanic,726,37.73,28.09,34.17,washington post,hispanic_washington post_
2023,european,3695,31.77,34.74,33.48,washington post,european_washington post_
2023,middle eastern,4955,26.42,33.97,39.61,fox news,middle eastern_fox news_
2023,middle eastern,1619,45.23,21.49,33.28,le monde,middle eastern_le monde_
2023,asian,3892,20.75,38.87,40.38,washington post,asian_washington post_
2023,african,2450,40.37,39.8,19.82,cbs news,african_cbs news_
2023,middle eastern,1135,17.07,37.05,45.87,cnn,middle eastern_cnn_
2023,african,2908,56.41,34.85,8.73,nbc news,african_nbc news_
2023,middle eastern,1065,18.87,21.12,60.01,ny times,middle eastern_ny times_
2023,african,655,36.37,48.81,14.82,deutsche welle,african_deutsche welle_
2023,asian,4721,37.38,39.58,23.04,nbc news,asian_nbc news_
2023,african,2387,21.29,37.52,41.19,bloomberg,african_bloomberg_
2023,middle eastern,2428,46.66,32.53,20.81,deutsche welle,middle eastern_deutsche welle_
2023,middle eastern,1092,58.97,28.04,12.99,guardian,middle eastern_the guardian_
2023,asian,1084,22.75,23.4,53.85,al jazeera,asian_al jazeera_
2023,indigenous,4370,37.85,37.71,24.43,guardian,indigenous_the guardian_
2023,european,1185,15.93,32.16,51.91,associated press,european_associated press_
2023,hispanic,2453,43.64,27.34,29.02,fox news,hispanic_fox news_
2023,european,1350,47.43,49.95,2.63,guardian,european_the guardian_
2023,african,2474,59.36,33.82,6.82,abc news,african_abc news_
2023,african,3060,30.56,42.43,27.01,reuters,african_reuters_
